,CVE_DOC,FECHA_DOC,NOMBRE_VENDEDOR,NOMBRE_CLIENTE,CANT,CVE_ART,DESCR,PRECIO_UNITARIO,COSTO_UNITARIO,COSTO_UNITARIO_CALCULADO,SUBTOTAL_PARTIDA,COSTO_TOTAL_CALCULADO,MARGEN_UNITARIO_CALCULADO,MARGEN_TOTAL_CALCULADO
1403,F39810,2022-12-22,ALFREDO CANELA,DONGA HWASUNG MEXICO,16,CBS00109,"CBS INOX 5/8""ØX66CM 800W 480V EXT30CM",1981.88,0.0,333.62,31710.08,5337.9,1648.26,26372.18
1404,F39811,2022-12-22,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,2,ECQ-00974,TUBULAR 11mmØx450mm 4500W 480V 6pz,3730.0,0.0,696.46,7460.0,1392.92,3033.54,6067.08
1406,F39813,2022-12-22,LETICIA RAMIREZ HERNANDEZ,INGENIERIA DE PLASTICOS E IMPRESIONES,4,CAS00035,"CAR INOX 3/8""Øx8"" 900W, 240V CABLE 30CMS",759.0,0.0,681.52,3036.0,2726.1,77.48,309.9
1407,F39815,2022-12-22,ALFREDO CANELA,START SERVICE,1,RP00230,REPARACION DE PLANCHA DE CARTUCHOS 220V,5668.99,0.0,1319.88,5668.99,1319.88,4349.11,4349.11
1408,F39815,2022-12-22,ALFREDO CANELA,START SERVICE,1,RP00231,REPARACION DE MAQUINA,2300.0,0.0,99.68,2300.0,99.68,2200.32,2200.32
1409,F39816,2022-12-22,ALFREDO CANELA,TOSTADAS FANNY,6,TUA00492,"TUB INOX 1/2""ØX40CM 4000W 220V ""M"" BUSH",2959.68,0.0,1186.76,17758.08,7120.54,1772.92,10637.54
1411,F39820,2022-12-22,AARON NUÑO CORDOVA,ABASTECIMIENTOS Y SERVICIOS ELECTRONICOS PROFESIONALES,1,TU5/16X230MM,"TUBULAR  J"" 5/16"" 230MM 4500W 220V""",1000.0,226.23,226.23,1000.0,226.23,773.77,773.77
1412,F39824,2022-12-23,ALFREDO CANELA,MEGO AFEK,1,TUA00325,"TUB INOX 1/2""ØX75CM ""U"" 30KW440V BRIDA6""",12500.0,4579.08,4579.08,12500.0,4579.08,7920.92,7920.92
1413,F39826,2022-12-23,AARON NUÑO CORDOVA,CPEG SOLUTIONS,5,RB00007,FAB  BOBINA DSD1 6 COLOCAR B/NUEVA 488V,1897.27,78.09,78.09,9486.35,390.43,1819.18,9095.92
1415,F39830,2022-12-23,LETICIA RAMIREZ HERNANDEZ,TORJJS,6,BP00006,BAN P INOX 1800x25mm 2800W 440V. CABLE,1888.0,0.0,294.5,11328.0,1767.02,1593.5,9560.98
1417,F39833,2022-12-23,AARON NUÑO CORDOVA,TRILOGIQ-MEXICO,2,BL00002,BL INOX 60mmØx50mm 400W 120/240V EXT30CM,925.82,65.31,65.31,1851.64,130.63,860.51,1721.01
1418,F39833,2022-12-23,AARON NUÑO CORDOVA,TRILOGIQ-MEXICO,2,BN00145,BAN INOX 146MMØX40MM 500W230V CINT/ALLEN,1910.5,286.13,286.13,3821.0,572.25,1624.37,3248.75
1419,F39833,2022-12-23,AARON NUÑO CORDOVA,TRILOGIQ-MEXICO,2,BN00146,"BAN INOX 9""ØX3"" ANCH 1700W 230V T/CABLE",2020.42,421.91,421.91,4040.84,843.82,1598.51,3197.02
1420,F39833,2022-12-23,AARON NUÑO CORDOVA,TRILOGIQ-MEXICO,2,PT00079,PT-100 7.5MMØX95MM EXT.48CM 3H C/MACHO,1177.07,477.16,477.16,2354.14,954.32,699.91,1399.82
1423,F39835,2022-12-23,LETICIA RAMIREZ HERNANDEZ,SEVEN DAYS ALL SPORT,3,TUE00394,"TUB INOX 5/16""ØX300MM 5300W 220V ""M"" ESP",2182.35,0.0,596.55,6547.05,1789.64,1585.8,4757.41
1424,F39837,2022-12-23,LETICIA RAMIREZ HERNANDEZ,REVUELTA MONTECARLO,1,TUA00470,"TUB INOX 1/2""ØX500MM 10KW 220V 2 1/2""NPT",5909.84,1884.35,1884.35,5909.84,1884.35,4025.49,4025.49
1425,F39838,2022-12-23,AARON NUÑO CORDOVA,CPEG SOLUTIONS,10,RB00007,FAB  BOBINA DSD1 6 COLOCAR B/NUEVA 488V,1406.0,0.0,80.66,14060.0,806.55,1325.34,13253.45
